SimPoint	BBV	INS	BR	PROC
950.0723744	1232.63692	993.7079324	1102.557596	1466.683591
950.1334772	1233.374451	987.6168533	1102.785371	1459.655437
950.3058069	1231.795749	1008.939001	1102.924293	1460.206649
950.053767	1211.321652	987.7322753	1102.668203	1467.138678
966.1835741	1223.835743	1011.202928	1114.682392	1466.217687
953.7365169	1214.24926	1012.288147	1114.003715	1464.28897
978.6178138	1234.934366	1010.061379	1118.255665	1479.595407
951.0625826	1216.967413	996.346809	1105.202826	1452.536857
958.6124312	1219.836108	1006.766386	1107.242775	1459.359112
971.6997871	1230.116365	1000.573104	1114.438053	1495.070213
950.0127344	1211.323935	987.6539569	1102.508306	1454.870664
951.0901517	1215.700445	997.2044033	1103.116753	1451.094841
954.9820148	1225.533565	992.4844464	1105.262317	1459.799333
950.0324158	1211.361773	1007.202766	1102.675445	1459.611058
956.3188278	1239.205491	991.3998591	1125.329061	1490.247552
950.6131514	1211.749683	1019.389799	1102.847037	1450.730563
963.7645397	1221.976796	995.8739107	1110.072005	1473.134826
957.4897166	1217.875864	1016.18745	1106.635965	1458.52823
953.0518925	1237.039327	1018.370307	1124.073956	1491.556437
976.6631945	1233.076491	1033.357794	1129.500011	1486.8875
966.1010738	1233.47099	1028.366846	1114.699767	1474.114834
961.3901293	1221.392902	1026.082824	1125.463614	1473.244483
950.3082782	1215.26904	1018.14678	1102.899782	1496.831416
951.1021441	1220.220914	999.3985077	1103.279806	1469.189582
954.9177555	1228.049949	1016.996729	1106.094585	1456.43605
982.3596014	1237.906634	1014.675999	1120.504191	1482.363825
950.0068536	1211.26284	987.5935821	1102.510168	1450.670464
950.0045242	1231.480086	989.2888444	1105.713247	1450.119588
958.5349582	1219.0407	1023.367313	1110.627856	1458.578081
960.9948027	1241.948513	1012.841291	1108.548653	1494.991176
952.696083	1216.862098	989.860662	1108.367452	1457.073258
951.420009	1214.56803	991.7353974	1106.71313	1472.717579
952.0762861	1236.88326	1014.879369	1106.584238	1453.591358
991.3762313	1247.891466	1014.037826	1125.362306	1533.894049
955.5267215	1215.538222	1006.754287	1108.134559	1486.651526
957.3964573	1225.075422	1018.894131	1107.097603	1457.504221
970.1584505	1227.814978	999.5971996	1115.107121	1474.215549
950.4680188	1228.988686	991.5276878	1102.768035	1450.540719
950.2200614	1211.425357	989.2302667	1112.695334	1450.301087
950.3308697	1211.554247	987.7161252	1102.782674	1451.570537
992.7669773	1244.871071	1013.258809	1134.436219	1497.362653
992.2601304	1244.22657	1018.472578	1125.76222	1492.39943
959.5519208	1231.63715	1003.046284	1122.885288	1467.394022
961.5186443	1220.38504	994.4139463	1108.855391	1462.294598
957.0251765	1222.718429	991.7518174	1108.986741	1457.055824
950.0191988	1211.296949	988.9215319	1103.165025	1450.747859
964.1664916	1227.963485	997.2557969	1118.920792	1465.258964
957.176658	1217.099732	991.8472063	1119.093403	1458.315795
976.9101829	1232.265826	1003.809093	1117.531638	1485.943742
956.2362367	1216.265622	993.603534	1105.96733	1460.943409
974.3756823	1230.16576	1002.138642	1116.612407	1474.484433
950.0037633	1211.255356	988.4672078	1104.366174	1451.763437
950.5749132	1228.790806	1006.682369	1103.004559	1452.255978
950.2870688	1225.481532	987.9480722	1102.825066	1450.86223
992.6652926	1244.328303	1017.633851	1126.07905	1492.834845
950.0066849	1212.358111	998.1596609	1102.649793	1450.858056
950.9404256	1213.113428	988.0933499	1103.03953	1476.638309
962.4150238	1233.778706	995.0578032	1117.042991	1466.680368
950.3272283	1211.541437	990.6869827	1105.087218	1450.343281
969.0002952	1226.336604	999.059688	1112.965476	1471.022182
976.9938874	1232.215354	1005.592744	1117.368178	1477.366767
950.9023187	1211.959985	1007.622286	1107.235365	1451.935949
960.6327693	1219.625323	993.9315778	1109.73214	1496.032829
955.0269262	1215.60906	1022.812868	1113.984534	1455.832707
950.3405468	1211.75541	988.3651971	1120.784893	1493.241925
